port_name,type,number,geometry,H3_int_index_13,H3_int_index_10,H3_int_index_7
Novorossiysk,berth,3,"POLYGON ((37.83862833 44.70610333, 37.83836333333333 44.70615833333333, 37.83833333 44.7065, 37.83858833333333 44.70643, 37.83867833333333 44.70637833333333, 37.83869166666667 44.70634666666667, 37.83862833 44.70610333))",635807034701534015,,
Novorossiysk,berth,3,"POLYGON ((37.83862833 44.70610333, 37.83836333333333 44.70615833333333, 37.83833333 44.7065, 37.83858833333333 44.70643, 37.83867833333333 44.70637833333333, 37.83869166666667 44.70634666666667, 37.83862833 44.70610333))",635807034701686143,,
Novorossiysk,berth,3,"POLYGON ((37.83862833 44.70610333, 37.83836333333333 44.70615833333333, 37.83833333 44.7065, 37.83858833333333 44.70643, 37.83867833333333 44.70637833333333, 37.83869166666667 44.70634666666667, 37.83862833 44.70610333))",635807034701688191,,
Novorossiysk,berth,3,"POLYGON ((37.83862833 44.70610333, 37.83836333333333 44.70615833333333, 37.83833333 44.7065, 37.83858833333333 44.70643, 37.83867833333333 44.70637833333333, 37.83869166666667 44.70634666666667, 37.83862833 44.70610333))",635807034701519167,,
Novorossiysk,berth,3,"POLYGON ((37.83862833 44.70610333, 37.83836333333333 44.70615833333333, 37.83833333 44.7065, 37.83858833333333 44.70643, 37.83867833333333 44.70637833333333, 37.83869166666667 44.70634666666667, 37.83862833 44.70610333))",635807034701686079,,
Novorossiysk,berth,3,"POLYGON ((37.83862833 44.70610333, 37.83836333333333 44.70615833333333, 37.83833333 44.7065, 37.83858833333333 44.70643, 37.83867833333333 44.70637833333333, 37.83869166666667 44.70634666666667, 37.83862833 44.70610333))",635807034701533951,,
Novorossiysk,berth,3,"POLYGON ((37.83862833 44.70610333, 37.83836333333333 44.70615833333333, 37.83833333 44.7065, 37.83858833333333 44.70643, 37.83867833333333 44.70637833333333, 37.83869166666667 44.70634666666667, 37.83862833 44.70610333))",635807034701687231,,
Novorossiysk,berth,3,"POLYGON ((37.83862833 44.70610333, 37.83836333333333 44.70615833333333, 37.83833333 44.7065, 37.83858833333333 44.70643, 37.83867833333333 44.70637833333333, 37.83869166666667 44.70634666666667, 37.83862833 44.70610333))",635807034701685183,,
Novorossiysk,berth,3,"POLYGON ((37.83862833 44.70610333, 37.83836333333333 44.70615833333333, 37.83833333 44.7065, 37.83858833333333 44.70643, 37.83867833333333 44.70637833333333, 37.83869166666667 44.70634666666667, 37.83862833 44.70610333))",635807034701702911,,
Novorossiysk,berth,3,"POLYGON ((37.83862833 44.70610333, 37.83836333333333 44.70615833333333, 37.83833333 44.7065, 37.83858833333333 44.70643, 37.83867833333333 44.70637833333333, 37.83869166666667 44.70634666666667, 37.83862833 44.70610333))",635807034701688063,,
